State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Haryana,SIRSA,2007,Kharif     ,Rice,48268,189000
Haryana,SIRSA,2007,Rabi       ,Wheat,280596,1196000
Haryana,SONIPAT,2007,Kharif     ,Rice,71325,192000
Haryana,SONIPAT,2007,Rabi       ,Wheat,141206,605000
Haryana,YAMUNANAGAR,2007,Kharif     ,Rice,59305,227000
Haryana,YAMUNANAGAR,2007,Rabi       ,Wheat,74452,279000
Himachal Pradesh,BILASPUR,2007,Kharif     ,Rice,2123,4768
Himachal Pradesh,BILASPUR,2007,Rabi       ,Wheat,27255,42245
Himachal Pradesh,CHAMBA,2007,Kharif     ,Rice,2706,3345
Himachal Pradesh,CHAMBA,2007,Rabi       ,Wheat,21086,20011
Himachal Pradesh,HAMIRPUR,2007,Kharif     ,Rice,2022,3164
Himachal Pradesh,HAMIRPUR,2007,Rabi       ,Wheat,34443,38370
Himachal Pradesh,KANGRA,2007,Kharif     ,Rice,37121,53986
Himachal Pradesh,KANGRA,2007,Rabi       ,Wheat,94593,129309
Himachal Pradesh,KINNAUR,2007,Kharif     ,Rice,13,20
Himachal Pradesh,KINNAUR,2007,Rabi       ,Wheat,206,205
Himachal Pradesh,KULLU,2007,Kharif     ,Rice,1469,1984
Himachal Pradesh,KULLU,2007,Rabi       ,Wheat,25319,43042
Himachal Pradesh,LAHUL AND SPITI,2007,Rabi       ,Wheat,63,206
Himachal Pradesh,MANDI,2007,Kharif     ,Rice,19469,25002
Himachal Pradesh,MANDI,2007,Rabi       ,Wheat,66809,104356
Himachal Pradesh,SHIMLA,2007,Kharif     ,Rice,1640,1602
Himachal Pradesh,SHIMLA,2007,Rabi       ,Wheat,12822,25503
Himachal Pradesh,SIRMAUR,2007,Kharif     ,Rice,5634,12805
Himachal Pradesh,SIRMAUR,2007,Rabi       ,Wheat,26031,29207
Himachal Pradesh,SOLAN,2007,Kharif     ,Rice,4351,10126
Himachal Pradesh,SOLAN,2007,Rabi       ,Wheat,24984,22336
Himachal Pradesh,UNA,2007,Kharif     ,Rice,2023,4651
Himachal Pradesh,UNA,2007,Rabi       ,Wheat,32981,49570
Jammu and Kashmir ,ANANTNAG,2007,Kharif     ,Rice,25086,64867
Jammu and Kashmir ,BADGAM,2007,Kharif     ,Rice,23092,51080
Jammu and Kashmir ,BADGAM,2007,Rabi       ,Wheat,774,1080
Jammu and Kashmir ,BANDIPORA,2007,Kharif     ,Rice,9588,26293
Jammu and Kashmir ,BARAMULLA,2007,Kharif     ,Rice,21205,58140
Jammu and Kashmir ,BARAMULLA,2007,Rabi       ,Wheat,231,170
Jammu and Kashmir ,DODA,2007,Kharif     ,Rice,1868,1760
Jammu and Kashmir ,DODA,2007,Rabi       ,Wheat,3610,5080
Jammu and Kashmir ,GANDERBAL,2007,Kharif     ,Rice,8363,22313
Jammu and Kashmir ,JAMMU,2007,Kharif     ,Rice,50716,93887
Jammu and Kashmir ,JAMMU,2007,Rabi       ,Wheat,77618,164790
Jammu and Kashmir ,KARGIL,2007,Rabi       ,Wheat,1412,1210
Jammu and Kashmir ,KATHUA,2007,Kharif     ,Rice,27573,52647
Jammu and Kashmir ,KATHUA,2007,Rabi       ,Wheat,53386,105680
Jammu and Kashmir ,KISHTWAR,2007,Kharif     ,Rice,943,887
Jammu and Kashmir ,KISHTWAR,2007,Kharif     ,Wheat,20,2.4
Jammu and Kashmir ,KISHTWAR,2007,Rabi       ,Wheat,2985,4200
Jammu and Kashmir ,KULGAM,2007,Kharif     ,Rice,17961,46447
Jammu and Kashmir ,KULGAM,2007,Rabi       ,Wheat,13,10
Jammu and Kashmir ,KUPWARA,2007,Kharif     ,Rice,15241,24100
Jammu and Kashmir ,LEH LADAKH,2007,Rabi       ,Wheat,3110,2760
Jammu and Kashmir ,POONCH,2007,Kharif     ,Rice,3669,6680
Jammu and Kashmir ,POONCH,2007,Rabi       ,Wheat,14914,21000
Jammu and Kashmir ,PULWAMA,2007,Kharif     ,Rice,16734,46067
Jammu and Kashmir ,PULWAMA,2007,Rabi       ,Wheat,351,640
Jammu and Kashmir ,RAJAURI,2007,Kharif     ,Rice,15684,24853
Jammu and Kashmir ,RAJAURI,2007,Rabi       ,Wheat,40570,78300
Jammu and Kashmir ,RAMBAN,2007,Kharif     ,Rice,1261,1187
Jammu and Kashmir ,RAMBAN,2007,Rabi       ,Wheat,4021,5650
Jammu and Kashmir ,REASI,2007,Kharif     ,Rice,1721,2027
Jammu and Kashmir ,REASI,2007,Rabi       ,Wheat,10099,14710
Jammu and Kashmir ,SAMBA,2007,Kharif     ,Rice,11236,20800
Jammu and Kashmir ,SAMBA,2007,Rabi       ,Wheat,23662,50240
Jammu and Kashmir ,SHOPIAN,2007,Kharif     ,Rice,556,1533
Jammu and Kashmir ,SRINAGAR,2007,Kharif     ,Rice,2100,5607
Jammu and Kashmir ,SRINAGAR,2007,Rabi       ,Wheat,2,10
Jammu and Kashmir ,UDHAMPUR,2007,Kharif     ,Rice,8649,10180
Jammu and Kashmir ,UDHAMPUR,2007,Rabi       ,Wheat,29348,42740
Jharkhand,BOKARO,2007,Autumn     ,Rice,1363.19,1060.67
Jharkhand,BOKARO,2007,Rabi       ,Wheat,468.94,491
Jharkhand,BOKARO,2007,Winter     ,Rice,35616.41,43832
Jharkhand,CHATRA,2007,Autumn     ,Rice,2210.49,2041.33
Jharkhand,CHATRA,2007,Rabi       ,Wheat,4714.63,6619
Jharkhand,CHATRA,2007,Winter     ,Rice,19476.96,21801.33
Jharkhand,DEOGHAR,2007,Autumn     ,Rice,1754.25,2284
Jharkhand,DEOGHAR,2007,Rabi       ,Wheat,3141.02,5588
Jharkhand,DEOGHAR,2007,Winter     ,Rice,46093.35,85272.67
Jharkhand,DHANBAD,2007,Rabi       ,Wheat,42.57,66
Jharkhand,DHANBAD,2007,Winter     ,Rice,23172.81,38698.67
Jharkhand,DUMKA,2007,Autumn     ,Rice,3428.1,3455.33
Jharkhand,DUMKA,2007,Rabi       ,Wheat,3079.88,5180
Jharkhand,DUMKA,2007,Winter     ,Rice,55701.19,75344.67
Jharkhand,EAST SINGHBUM,2007,Autumn     ,Rice,2458.62,1866.67
Jharkhand,EAST SINGHBUM,2007,Rabi       ,Wheat,324.34,432
Jharkhand,EAST SINGHBUM,2007,Winter     ,Rice,92333.02,96457.33
Jharkhand,GARHWA,2007,Autumn     ,Rice,4713.97,2068
Jharkhand,GARHWA,2007,Rabi       ,Wheat,7009.67,7928
Jharkhand,GARHWA,2007,Winter     ,Rice,12270.47,8000.67
Jharkhand,GIRIDIH,2007,Autumn     ,Rice,4936.47,4650
Jharkhand,GIRIDIH,2007,Rabi       ,Wheat,4037.88,5532
Jharkhand,GIRIDIH,2007,Winter     ,Rice,56946.21,82078.67
Jharkhand,GODDA,2007,Autumn     ,Rice,6437.16,5673.33
Jharkhand,GODDA,2007,Rabi       ,Wheat,4393.16,6937
Jharkhand,GODDA,2007,Winter     ,Rice,34923.67,54900
Jharkhand,GUMLA,2007,Autumn     ,Rice,36101.68,32684
Jharkhand,GUMLA,2007,Rabi       ,Wheat,1073.58,1257
Jharkhand,GUMLA,2007,Winter     ,Rice,70687.33,66540
Jharkhand,HAZARIBAGH,2007,Autumn     ,Rice,3074.29,2996.67
Jharkhand,HAZARIBAGH,2007,Rabi       ,Wheat,3446.08,5603
Jharkhand,HAZARIBAGH,2007,Winter     ,Rice,40671.59,61875.33
Jharkhand,JAMTARA,2007,Autumn     ,Rice,900,1480
Jharkhand,JAMTARA,2007,Rabi       ,Wheat,1150.93,2512
Jharkhand,JAMTARA,2007,Winter     ,Rice,31107.51,38179.33
Jharkhand,KODERMA,2007,Autumn     ,Rice,905.72,903.33
Jharkhand,KODERMA,2007,Rabi       ,Wheat,1391.83,2354
Jharkhand,KODERMA,2007,Winter     ,Rice,13451.27,20661.33
Jharkhand,LATEHAR,2007,Autumn     ,Rice,5282.08,3328
Jharkhand,LATEHAR,2007,Rabi       ,Wheat,1937.39,2019
Jharkhand,LATEHAR,2007,Winter     ,Rice,11812.53,11773.33
Jharkhand,LOHARDAGA,2007,Autumn     ,Rice,11252.53,13600.67
Jharkhand,LOHARDAGA,2007,Rabi       ,Wheat,2091.76,4022
Jharkhand,LOHARDAGA,2007,Winter     ,Rice,23871.29,45737.33
Jharkhand,PAKUR,2007,Autumn     ,Rice,2946.66,2488.67
Jharkhand,PAKUR,2007,Rabi       ,Wheat,1522.22,2306
Jharkhand,PAKUR,2007,Winter     ,Rice,45321.89,55141.33
Jharkhand,PALAMU,2007,Autumn     ,Rice,6123.91,4348
Jharkhand,PALAMU,2007,Rabi       ,Wheat,9694.84,1233
Jharkhand,PALAMU,2007,Winter     ,Rice,27530.63,28154.67
Jharkhand,RANCHI,2007,Autumn     ,Rice,48459.12,40932
Jharkhand,RANCHI,2007,Rabi       ,Wheat,3314.12,5601
Jharkhand,RANCHI,2007,Winter     ,Rice,110647.03,144652.7
Jharkhand,SAHEBGANJ,2007,Autumn     ,Rice,1384.96,921.33
Jharkhand,SAHEBGANJ,2007,Rabi       ,Wheat,1244.79,1617
Jharkhand,SAHEBGANJ,2007,Winter     ,Rice,30002.55,27022
Jharkhand,SARAIKELA KHARSAWAN,2007,Autumn     ,Rice,850.94,602.67
Jharkhand,SARAIKELA KHARSAWAN,2007,Rabi       ,Wheat,201.58,303
Jharkhand,SARAIKELA KHARSAWAN,2007,Winter     ,Rice,66416.01,98605.33
Jharkhand,SIMDEGA,2007,Autumn     ,Rice,27395.2,28728.67
Jharkhand,SIMDEGA,2007,Rabi       ,Wheat,478.6,836
Jharkhand,SIMDEGA,2007,Winter     ,Rice,39000.26,65078.67
Jharkhand,WEST SINGHBHUM,2007,Autumn     ,Rice,11343.83,7578
Jharkhand,WEST SINGHBHUM,2007,Rabi       ,Wheat,85.91,98
Jharkhand,WEST SINGHBHUM,2007,Winter     ,Rice,127677.16,137125.3
Karnataka,BAGALKOT,2007,Kharif     ,Rice,68,206
Karnataka,BAGALKOT,2007,Rabi       ,Wheat,23208,38300
Karnataka,BANGALORE RURAL,2007,Kharif     ,Rice,1990,5928
Karnataka,BANGALORE RURAL,2007,Rabi       ,Rice,16,35
Karnataka,BANGALORE RURAL,2007,Summer     ,Rice,100,305
Karnataka,BELGAUM,2007,Kharif     ,Rice,69259,100026
Karnataka,BELGAUM,2007,Rabi       ,Wheat,62963,78126
Karnataka,BELGAUM,2007,Summer     ,Rice,165,495
Karnataka,BELLARY,2007,Kharif     ,Rice,76597,283719
Karnataka,BELLARY,2007,Rabi       ,Rice,367,1414
Karnataka,BELLARY,2007,Rabi       ,Wheat,1162,1226
Karnataka,BELLARY,2007,Summer     ,Rice,40890,131492
Karnataka,BENGALURU URBAN,2007,Kharif     ,Rice,1523,4752
Karnataka,BENGALURU URBAN,2007,Summer     ,Rice,517,1642
Karnataka,BIDAR,2007,Kharif     ,Rice,6812,4223
Karnataka,BIDAR,2007,Rabi       ,Rice,26,45
Karnataka,BIDAR,2007,Rabi       ,Wheat,6893,8333
Karnataka,BIJAPUR,2007,Kharif     ,Rice,20,45
Karnataka,BIJAPUR,2007,Rabi       ,Wheat,71151,71114
Karnataka,CHAMARAJANAGAR,2007,Kharif     ,Rice,16478,43550
Karnataka,CHAMARAJANAGAR,2007,Rabi       ,Rice,130,330
Karnataka,CHAMARAJANAGAR,2007,Rabi       ,Wheat,1,1
Karnataka,CHAMARAJANAGAR,2007,Summer     ,Rice,3093,7475
Karnataka,CHIKBALLAPUR,2007,Kharif     ,Rice,3974,10646
Karnataka,CHIKBALLAPUR,2007,Rabi       ,Rice,110,239
Karnataka,CHIKBALLAPUR,2007,Summer     ,Rice,1796,5443
Karnataka,CHIKMAGALUR,2007,Kharif     ,Rice,38745,102482
Karnataka,CHIKMAGALUR,2007,Rabi       ,Wheat,10,15
Karnataka,CHIKMAGALUR,2007,Summer     ,Rice,3262,8510
Karnataka,CHITRADURGA,2007,Kharif     ,Rice,2728,6857
Karnataka,CHITRADURGA,2007,Rabi       ,Rice,436,944
Karnataka,CHITRADURGA,2007,Rabi       ,Wheat,473,596
Karnataka,CHITRADURGA,2007,Summer     ,Rice,3510,8760
Karnataka,DAKSHIN KANNAD,2007,Kharif     ,Rice,33029,77189
Karnataka,DAKSHIN KANNAD,2007,Rabi       ,Rice,21355,46714
Karnataka,DAKSHIN KANNAD,2007,Summer     ,Rice,1561,3556
Karnataka,DAVANGERE,2007,Kharif     ,Rice,22074,67328
Karnataka,DAVANGERE,2007,Rabi       ,Wheat,232,232
Karnataka,DAVANGERE,2007,Summer     ,Rice,56058,203861
Karnataka,DHARWAD,2007,Kharif     ,Rice,25693,44801
Karnataka,DHARWAD,2007,Rabi       ,Wheat,41041,27261
Karnataka,DHARWAD,2007,Summer     ,Rice,259,791
Karnataka,GADAG,2007,Kharif     ,Rice,1473,3705
Karnataka,GADAG,2007,Rabi       ,Wheat,37370,30516
Karnataka,GADAG,2007,Summer     ,Rice,517,1223
Karnataka,GULBARGA,2007,Kharif     ,Rice,52131,141389
Karnataka,GULBARGA,2007,Rabi       ,Rice,3448,5477
Karnataka,GULBARGA,2007,Rabi       ,Wheat,17936,17282
Karnataka,GULBARGA,2007,Summer     ,Rice,35232,76379
Karnataka,HASSAN,2007,Kharif     ,Rice,46186,113954
Karnataka,HASSAN,2007,Rabi       ,Rice,220,446
Karnataka,HASSAN,2007,Summer     ,Rice,6019,14249
Karnataka,HAVERI,2007,Kharif     ,Rice,37740,92017
Karnataka,HAVERI,2007,Rabi       ,Wheat,1112,875
Karnataka,HAVERI,2007,Summer     ,Rice,4127,12395
Karnataka,KODAGU,2007,Kharif     ,Rice,36752,94257
Karnataka,KODAGU,2007,Rabi       ,Rice,25,54
Karnataka,KODAGU,2007,Summer     ,Rice,421,1165
Karnataka,KOLAR,2007,Kharif     ,Rice,4759,7223
Karnataka,KOLAR,2007,Summer     ,Rice,801,2409
Karnataka,KOPPAL,2007,Kharif     ,Rice,38476,145069
Karnataka,KOPPAL,2007,Rabi       ,Wheat,8876,4599
Karnataka,KOPPAL,2007,Summer     ,Rice,36714,136130
Karnataka,MANDYA,2007,Kharif     ,Rice,64691,209714
Karnataka,MANDYA,2007,Rabi       ,Rice,53,134
Karnataka,MANDYA,2007,Summer     ,Rice,21977,68188
Karnataka,MYSORE,2007,Kharif     ,Rice,105745,315901
Karnataka,MYSORE,2007,Rabi       ,Rice,200,435
Karnataka,MYSORE,2007,Summer     ,Rice,16841,53740
Karnataka,RAICHUR,2007,Kharif     ,Rice,96323,286365
Karnataka,RAICHUR,2007,Rabi       ,Wheat,3155,1908
Karnataka,RAICHUR,2007,Summer     ,Rice,63904,175509
Karnataka,RAMANAGARA,2007,Kharif     ,Rice,5784,15901
Karnataka,RAMANAGARA,2007,Summer     ,Rice,290,905
Karnataka,SHIMOGA,2007,Kharif     ,Rice,114973,279602
Karnataka,SHIMOGA,2007,Summer     ,Rice,15004,44260
Karnataka,TUMKUR,2007,Kharif     ,Rice,18728,54575
Karnataka,TUMKUR,2007,Rabi       ,Rice,1525,3315
Karnataka,TUMKUR,2007,Summer     ,Rice,9619,27506
Karnataka,UDUPI,2007,Kharif     ,Rice,51353,124387
Karnataka,UDUPI,2007,Rabi       ,Rice,10505,23099
Karnataka,UDUPI,2007,Summer     ,Rice,142,343
Karnataka,UTTAR KANNAD,2007,Kharif     ,Rice,77362,155370
Karnataka,UTTAR KANNAD,2007,Rabi       ,Rice,1909,4075
Karnataka,UTTAR KANNAD,2007,Summer     ,Rice,1706,3847
Kerala,ALAPPUZHA,2007,Autumn     ,Rice,7991,14128
Kerala,ALAPPUZHA,2007,Summer     ,Rice,15291,26776
Kerala,ALAPPUZHA,2007,Winter     ,Rice,10053,21366
Kerala,ERNAKULAM,2007,Autumn     ,Rice,4382,8196
Kerala,ERNAKULAM,2007,Summer     ,Rice,2236,4123
Kerala,ERNAKULAM,2007,Winter     ,Rice,5725,12088
Kerala,IDUKKI,2007,Autumn     ,Rice,462,1156
Kerala,IDUKKI,2007,Summer     ,Rice,58,153
Kerala,IDUKKI,2007,Winter     ,Rice,1670,4650
Kerala,KANNUR,2007,Autumn     ,Rice,3470,6321
Kerala,KANNUR,2007,Summer     ,Rice,121,189
Kerala,KANNUR,2007,Winter     ,Rice,3641,7601
Kerala,KASARAGOD,2007,Autumn     ,Rice,3060,6628
Kerala,KASARAGOD,2007,Summer     ,Rice,168,311
Kerala,KASARAGOD,2007,Winter     ,Rice,1936,4024
Kerala,KOLLAM,2007,Autumn     ,Rice,1046,2478
Kerala,KOLLAM,2007,Summer     ,Rice,60,97
Kerala,KOLLAM,2007,Winter     ,Rice,2432,5413
Kerala,KOTTAYAM,2007,Autumn     ,Rice,2661,6894
Kerala,KOTTAYAM,2007,Summer     ,Rice,5989,15467
Kerala,KOTTAYAM,2007,Winter     ,Rice,2319,6067
Kerala,KOZHIKODE,2007,Autumn     ,Rice,232,264
Kerala,KOZHIKODE,2007,Summer     ,Rice,788,1601
Kerala,KOZHIKODE,2007,Winter     ,Rice,2780,3232
Kerala,MALAPPURAM,2007,Autumn     ,Rice,1583,2881
Kerala,MALAPPURAM,2007,Summer     ,Rice,1528,5268
Kerala,MALAPPURAM,2007,Winter     ,Rice,6385,13599
Kerala,PALAKKAD,2007,Autumn     ,Rice,47083,108300
Kerala,PALAKKAD,2007,Summer     ,Rice,6086,17088
Kerala,PALAKKAD,2007,Winter     ,Rice,46004,118856
Kerala,PATHANAMTHITTA,2007,Autumn     ,Rice,105,241
Kerala,PATHANAMTHITTA,2007,Summer     ,Rice,1329,3040
Kerala,PATHANAMTHITTA,2007,Winter     ,Rice,567,1350
Kerala,THIRUVANANTHAPURAM,2007,Autumn     ,Rice,1309,3243
Kerala,THIRUVANANTHAPURAM,2007,Summer     ,Rice,77,184
Kerala,THIRUVANANTHAPURAM,2007,Winter     ,Rice,1481,3755
Kerala,THRISSUR,2007,Autumn     ,Rice,4149,7378
Kerala,THRISSUR,2007,Summer     ,Rice,8721,26374
Kerala,THRISSUR,2007,Winter     ,Rice,11552,25629
Kerala,WAYANAD,2007,Summer     ,Rice,2995,8606
Kerala,WAYANAD,2007,Winter     ,Rice,9413,23473
Madhya Pradesh,ANUPPUR,2007,Kharif     ,Rice,101031,64536
Madhya Pradesh,ANUPPUR,2007,Rabi       ,Wheat,11964,8230
Madhya Pradesh,ASHOKNAGAR,2007,Kharif     ,Rice,803,631
Madhya Pradesh,ASHOKNAGAR,2007,Rabi       ,Wheat,104899,119871
Madhya Pradesh,BALAGHAT,2007,Kharif     ,Rice,249811,354236
Madhya Pradesh,BALAGHAT,2007,Rabi       ,Wheat,14672,13166
Madhya Pradesh,BARWANI,2007,Kharif     ,Rice,2121,862
Madhya Pradesh,BARWANI,2007,Rabi       ,Wheat,34398,51908
Madhya Pradesh,BETUL,2007,Kharif     ,Rice,43886,46121
Madhya Pradesh,BETUL,2007,Rabi       ,Wheat,99067,153407
Madhya Pradesh,BHIND,2007,Kharif     ,Rice,320,587
Madhya Pradesh,BHIND,2007,Rabi       ,Wheat,73949,102508
Madhya Pradesh,BHOPAL,2007,Kharif     ,Rice,564,416
Madhya Pradesh,BHOPAL,2007,Rabi       ,Wheat,68225,120087
Madhya Pradesh,BURHANPUR,2007,Kharif     ,Rice,2277,2743
Madhya Pradesh,BURHANPUR,2007,Rabi       ,Wheat,10380,19911
Madhya Pradesh,CHHATARPUR,2007,Kharif     ,Rice,11344,3644
Madhya Pradesh,CHHATARPUR,2007,Rabi       ,Wheat,57707,60129
Madhya Pradesh,CHHINDWARA,2007,Kharif     ,Rice,20459,18175
Madhya Pradesh,CHHINDWARA,2007,Rabi       ,Wheat,110732,223408
Madhya Pradesh,DAMOH,2007,Kharif     ,Rice,53919,31075
Madhya Pradesh,DAMOH,2007,Rabi       ,Wheat,63063,99767
Madhya Pradesh,DATIA,2007,Kharif     ,Rice,1528,1369
Madhya Pradesh,DATIA,2007,Rabi       ,Wheat,88482,151820
Madhya Pradesh,DEWAS,2007,Kharif     ,Rice,557,390
Madhya Pradesh,DEWAS,2007,Rabi       ,Wheat,118746,215031
Madhya Pradesh,DHAR,2007,Kharif     ,Rice,1656,1031
Madhya Pradesh,DHAR,2007,Rabi       ,Wheat,216267,500035
Madhya Pradesh,DINDORI,2007,Kharif     ,Rice,79050,64059
Madhya Pradesh,DINDORI,2007,Rabi       ,Wheat,29692,14958
Madhya Pradesh,GUNA,2007,Kharif     ,Rice,780,620
Madhya Pradesh,GUNA,2007,Rabi       ,Wheat,79286,119369
Madhya Pradesh,GWALIOR,2007,Kharif     ,Rice,11726,16744
Madhya Pradesh,GWALIOR,2007,Rabi       ,Wheat,67870,111365
Madhya Pradesh,HARDA,2007,Kharif     ,Rice,556,1383
Madhya Pradesh,HARDA,2007,Rabi       ,Wheat,125786,412619
Madhya Pradesh,HOSHANGABAD,2007,Kharif     ,Rice,16540,26753
Madhya Pradesh,HOSHANGABAD,2007,Rabi       ,Wheat,217612,698551
Madhya Pradesh,INDORE,2007,Kharif     ,Rice,20,11
Madhya Pradesh,INDORE,2007,Rabi       ,Wheat,126748,244343
Madhya Pradesh,JABALPUR,2007,Kharif     ,Rice,65761,43209
Madhya Pradesh,JABALPUR,2007,Rabi       ,Wheat,85511,126551
Madhya Pradesh,JHABUA,2007,Kharif     ,Rice,22820,12493
Madhya Pradesh,JHABUA,2007,Rabi       ,Wheat,43194,77325
Madhya Pradesh,KATNI,2007,Kharif     ,Rice,87970,37855
Madhya Pradesh,KATNI,2007,Rabi       ,Wheat,44918,39595
Madhya Pradesh,KHANDWA,2007,Kharif     ,Rice,10217,11532
Madhya Pradesh,KHANDWA,2007,Rabi       ,Wheat,64906,107889
Madhya Pradesh,KHARGONE,2007,Kharif     ,Rice,3541,2391
Madhya Pradesh,KHARGONE,2007,Rabi       ,Wheat,71111,181757
Madhya Pradesh,MANDLA,2007,Kharif     ,Rice,114204,77227
Madhya Pradesh,MANDLA,2007,Rabi       ,Wheat,29117,25260
Madhya Pradesh,MANDSAUR,2007,Kharif     ,Rice,1,
Madhya Pradesh,MANDSAUR,2007,Rabi       ,Wheat,61062,131182
Madhya Pradesh,MORENA,2007,Kharif     ,Rice,115,283
Madhya Pradesh,MORENA,2007,Rabi       ,Wheat,78279,159799
Madhya Pradesh,NARSINGHPUR,2007,Kharif     ,Rice,12944,12744
Madhya Pradesh,NARSINGHPUR,2007,Rabi       ,Wheat,54969,157560
Madhya Pradesh,NEEMUCH,2007,Kharif     ,Rice,41,20
Madhya Pradesh,NEEMUCH,2007,Rabi       ,Wheat,27955,58988
Madhya Pradesh,PANNA,2007,Kharif     ,Rice,49756,23242
Madhya Pradesh,PANNA,2007,Rabi       ,Wheat,53637,53192
Madhya Pradesh,RAISEN,2007,Kharif     ,Rice,18028,19022
Madhya Pradesh,RAISEN,2007,Rabi       ,Wheat,167936,203912
Madhya Pradesh,RAJGARH,2007,Kharif     ,Rice,929,643
Madhya Pradesh,RAJGARH,2007,Rabi       ,Wheat,72279,103709
Madhya Pradesh,RATLAM,2007,Kharif     ,Rice,2046,1507
Madhya Pradesh,RATLAM,2007,Rabi       ,Wheat,78510,228866
Madhya Pradesh,REWA,2007,Kharif     ,Rice,131607,68954
Madhya Pradesh,REWA,2007,Rabi       ,Wheat,146954,99275
Madhya Pradesh,SAGAR,2007,Kharif     ,Rice,6639,3570
Madhya Pradesh,SAGAR,2007,Rabi       ,Wheat,139562,131823
Madhya Pradesh,SATNA,2007,Kharif     ,Rice,89653,33943
Madhya Pradesh,SATNA,2007,Rabi       ,Wheat,127773,88466
Madhya Pradesh,SEHORE,2007,Kharif     ,Rice,2282,1754
Madhya Pradesh,SEHORE,2007,Rabi       ,Wheat,165365,189009
Madhya Pradesh,SEONI,2007,Kharif     ,Rice,118956,147911
Madhya Pradesh,SEONI,2007,Rabi       ,Wheat,110466,93405
Madhya Pradesh,SHAHDOL,2007,Kharif     ,Rice,107878,62248
Madhya Pradesh,SHAHDOL,2007,Rabi       ,Wheat,21160,18010
Madhya Pradesh,SHAJAPUR,2007,Kharif     ,Rice,229,115
Madhya Pradesh,SHAJAPUR,2007,Rabi       ,Wheat,87454,164910
Madhya Pradesh,SHEOPUR,2007,Kharif     ,Rice,4735,17701
Madhya Pradesh,SHEOPUR,2007,Rabi       ,Wheat,42420,93383
Madhya Pradesh,SHIVPURI,2007,Kharif     ,Rice,5128,3942
Madhya Pradesh,SHIVPURI,2007,Rabi       ,Wheat,90420,110157
Madhya Pradesh,SIDHI,2007,Kharif     ,Rice,122631,80307
Madhya Pradesh,SIDHI,2007,Rabi       ,Wheat,85829,54745
Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Rice,11658,1969
Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Wheat,22748,27964
Madhya Pradesh,UJJAIN,2007,Kharif     ,Rice,1,
Madhya Pradesh,UJJAIN,2007,Rabi       ,Wheat,190986,341111
Madhya Pradesh,UMARIA,2007,Kharif     ,Rice,45692,24803
Madhya Pradesh,UMARIA,2007,Rabi       ,Wheat,25352,18612
Madhya Pradesh,VIDISHA,2007,Kharif     ,Rice,502,404
Madhya Pradesh,VIDISHA,2007,Rabi       ,Wheat,179925,202425
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Rice,86,102
Maharashtra,AHMEDNAGAR,2007,Rabi       ,Wheat,1309,2711
Maharashtra,AKOLA,2007,Rabi       ,Wheat,485,1314
Maharashtra,AMRAVATI,2007,Kharif     ,Rice,63,52
Maharashtra,AURANGABAD,2007,Rabi       ,Wheat,492,1076
Maharashtra,BEED,2007,Kharif     ,Rice,15,7
Maharashtra,BEED,2007,Rabi       ,Wheat,618,897
Maharashtra,BHANDARA,2007,Kharif     ,Rice,1769,3174
Maharashtra,BULDHANA,2007,Rabi       ,Wheat,593,1185
Maharashtra,CHANDRAPUR,2007,Kharif     ,Rice,1613,2517
Maharashtra,DHULE,2007,Kharif     ,Rice,44,35
Maharashtra,DHULE,2007,Rabi       ,Wheat,360,862
Maharashtra,GADCHIROLI,2007,Kharif     ,Rice,1491,2231
Maharashtra,GONDIA,2007,Kharif     ,Rice,1925,3190
Maharashtra,HINGOLI,2007,Kharif     ,Rice,41,19
Maharashtra,HINGOLI,2007,Rabi       ,Wheat,371,713
Maharashtra,JALGAON,2007,Kharif     ,Rice,1,1
Maharashtra,JALGAON,2007,Rabi       ,Wheat,526,1377
Maharashtra,JALNA,2007,Rabi       ,Wheat,241,458
Maharashtra,KOLHAPUR,2007,Kharif     ,Rice,1119,3362
Maharashtra,KOLHAPUR,2007,Rabi       ,Wheat,105,251
Maharashtra,LATUR,2007,Kharif     ,Rice,126,59
Maharashtra,LATUR,2007,Rabi       ,Wheat,380,564
Maharashtra,NAGPUR,2007,Kharif     ,Rice,496,754
Maharashtra,NANDED,2007,Kharif     ,Rice,14500,105
Maharashtra,NANDED,2007,Rabi       ,Wheat,227,345
Maharashtra,NANDURBAR,2007,Kharif     ,Rice,210,312
Maharashtra,NANDURBAR,2007,Rabi       ,Wheat,148,380
Maharashtra,NASHIK,2007,Kharif     ,Rice,506,684
Maharashtra,NASHIK,2007,Rabi       ,Wheat,790,1490
Maharashtra,OSMANABAD,2007,Kharif     ,Rice,166,69
Maharashtra,OSMANABAD,2007,Rabi       ,Wheat,292,346
Maharashtra,PARBHANI,2007,Kharif     ,Rice,7200,28
Maharashtra,PARBHANI,2007,Rabi       ,Wheat,530,1022
Maharashtra,PUNE,2007,Kharif     ,Rice,628,782
Maharashtra,PUNE,2007,Rabi       ,Wheat,734,1550
Maharashtra,RAIGAD,2007,Kharif     ,Rice,1246,3127
Maharashtra,RATNAGIRI,2007,Kharif     ,Rice,767,1965
Maharashtra,SANGLI,2007,Kharif     ,Rice,187,436
